2016,1,3,7,0,2,4,18.28,1629,52.0,0.8,0.0,10.56,63.36,1
2016,1,3,7,0,3,1,12.41,1197,34.5,1.3,0.0,8.95,44.75,1
2016,1,3,7,0,2,4,17.1,1306,52.0,0.8,5.54,10.0,68.34,1
2016,1,3,7,0,2,4,18.1,1592,52.0,0.8,5.54,11.65,69.99,1
2016,1,3,7,0,3,4,8.9,1135,27.0,1.3,5.54,5.0,38.84,1
2016,1,3,7,0,3,4,10.8,1303,32.0,1.3,0.0,6.7,40.0,1
2016,1,3,7,0,2,4,18.23,1808,52.0,0.8,0.0,0.0,52.8,2
2016,1,3,7,0,2,6,12.45,1413,36.0,1.3,0.0,7.46,44.76,1
2016,1,3,7,0,2,4,17.19,1406,52.0,0.8,5.54,10.0,68.34,1
2016,1,3,7,0,4,3,8.53,797,24.5,1.3,5.54,6.27,37.61,1
2016,1,3,7,0,4,3,11.1,1352,33.0,1.3,5.54,0.0,39.84,1
2016,1,3,7,1,4,3,7.9,922,23.5,1.3,5.54,0.0,30.34,2
2016,1,3,7,1,4,2,17.08,1717,52.0,0.8,0.0,10.0,62.8,1
2016,1,3,7,1,4,3,10.55,1262,30.5,1.3,5.54,0.0,37.34,2
2016,1,3,7,1,4,2,17.26,1796,52.0,0.8,0.0,15.84,68.64,1
2016,1,3,7,1,2,4,18.77,1535,52.0,0.8,0.0,9.5,62.3,1
2016,1,3,7,1,4,2,19.9,1816,52.0,0.8,5.54,0.0,58.34,2
2016,1,3,7,1,4,2,17.21,1580,52.0,0.8,5.54,14.58,72.92,1
2016,1,3,7,1,2,3,14.01,1151,38.0,1.3,0.0,0.0,39.3,2
2016,1,3,7,1,2,4,21.07,1870,52.0,0.8,5.54,5.0,63.34,1
2016,1,3,7,1,2,4,18.7,1667,52.0,0.8,0.0,6.0,58.8,1
2016,1,3,7,1,4,3,9.25,1050,27.0,1.3,5.54,0.0,33.84,2
2016,1,3,7,1,2,4,17.59,2091,52.0,0.8,0.0,13.2,66.0,1
2016,1,3,7,1,3,4,9.1,1405,28.0,1.3,0.0,5.0,34.3,1
2016,1,3,7,1,4,3,11.4,1123,31.5,0.8,5.54,0.0,37.84,2
2016,1,3,7,1,2,1,20.24,1893,55.0,0.8,0.0,0.0,55.8,2
2016,1,3,7,1,4,2,16.4,1370,52.0,0.8,5.54,0.0,58.34,2
